taxonID	parentNameUsageID	canonicalName	taxonRank
2369473	2369470	Eucinostomus argenteus	species
2369478	2369470	Eucinostomus harengulus	species
2369471	2369470	Eucinostomus gula	species
2369483	2369470	Eucinostomus melanopterus	species
2369480	2369470	Eucinostomus jonesii	species
2369488	2369470	Eucinostomus havana	species
2369346	2369341	Eugerres plumieri	species
2369342	2369341	Eugerres brasilianus	species
2420766	5962961	Carcharias taurus	species
2418234	7563837	Galeocerdo cuvier	species
2417940	2417939	Prionace glauca	species
2418173	2417963	Carcharhinus brachyurus	species
2418052	2417963	Carcharhinus longimanus	species
2418162	2417963	Carcharhinus porosus	species
2418077	2417963	Carcharhinus signatus	species
2418005	2417963	Carcharhinus obscurus	species
2418059	2417963	Carcharhinus perezii	species
2418043	2417963	Carcharhinus isodon	species
2418002	2417963	Carcharhinus altimus	species
2418009	2417963	Carcharhinus plumbeus	species
2418095	2417963	Carcharhinus falciformis	species
2418144	2417963	Carcharhinus acronotus	species
2418064	2417963	Carcharhinus amblyrhynchos	species
2417892	2417853	Rhizoprionodon terraenovae	species
2417854	2417853	Rhizoprionodon lalandii	species
2417889	2417853	Rhizoprionodon porosus	species
2418200	2418199	Isogomphodon oxyrhynchus	species
2417919	2417904	Negaprion brevirostris	species
2420694	2420693	Carcharodon carcharias	species
5216248	2420665	Isurus oxyrinchus	species
5216239	2418232	Lamna nasus	species
2329606	2329597	Euherdmania fasciculata	species
2420998	2420997	Cirrhigaleus asper	species
5216352	2420869	Squalus cubensis	species
5216368	2420869	Squalus acanthias	species
5232491	2498463	Thalia democratica	species
5232485	2498459	Pegea confoederata	species
5232504	2498496	Salpa maxima	species
5232507	2498496	Salpa fusiformis	species
2419879	2419848	Leucoraja erinacea	species
2419858	2419848	Leucoraja garmani	species
2419886	2419848	Leucoraja ocellata	species
2419861	2419848	Leucoraja lentiginosa	species
2419883	2419848	Leucoraja yucatanensis	species
2419822	2419816	Breviraja colesi	species
2419817	2419816	Breviraja spinosa	species
2420446	2420436	Amblyraja radiata	species
2419827	2419824	Malacoraja senta	species
5216061	2342057	Raja eglanteria	species
2419932	2419926	Fenestraja plutonia	species
2419954	2419951	Neoraja carolinensis	species
2419837	2419834	Cruriraja poeyi	species
2419844	2419834	Cruriraja rugosa	species
5216317	2420855	Oxynotus caribbaeus	species
2331279	2331247	Distaplia stylifera	species
2331256	2331247	Distaplia bermudensis	species
4356024	2331247	Distaplia crassa	species
2331276	2331247	Distaplia corolla	species
2418818	2418788	Sphyrna media	species
2418800	2418788	Sphyrna tiburo	species
2418813	2418788	Sphyrna tudes	species
2418794	2418788	Sphyrna zygaena	species
2418792	2418788	Sphyrna mokarran	species
2330482	2330480	Stomozoa roseola	species
6486649	2330480	Stomozoa gigantea	species
2418421	2418416	Apristurus canutus	species
2418468	2418416	Apristurus laurussonii	species
2418680	9171444	Scyliorhinus hesperius	species
2418664	9171444	Scyliorhinus retifer	species
5215625	2420795	Galeus springeri	species
5215616	2420795	Galeus antillensis	species
5200462	2330437	Corella minuta	species
5200456	2330425	Rhodosoma turcicum	species
6486744	2330598	Phallusia fragilis	species
2330558	2330598	Phallusia nigra	species
6486739	2330492	Ascidia panamensis	species
4356756	2330492	Ascidia tenue	species
2330587	2330492	Ascidia interrupta	species
2330541	2330492	Ascidia canaliculata	species
2330585	2330492	Ascidia archaia	species
2330496	2330492	Ascidia sydneiensis	species
2330592	2330492	Ascidia curvata	species
2420726	2420725	Cetorhinus maximus	species
2419318	10779164	Myliobatis goodei	species
2419300	10779164	Myliobatis californica	species
2419292	10779164	Myliobatis freminvillei	species
2419304	10779164	Myliobatis tenuicaudatus	species
2419310	10779164	Myliobatis aquila	species
2419218	2419178	Mobula thurstoni	species
2419188	2419178	Mobula mobular	species
2419179	2419178	Mobula tarapacana	species
2419184	2419178	Mobula japanica	species
9548142	2419178	Mobula birostris	species
2419210	2419178	Mobula hypostoma	species
2419258	2419251	Aetomylaeus nichofii	species
5215785	5215773	Rhinoptera brasiliensis	species
5215777	5215773	Rhinoptera bonasus	species
5216430	2420928	Centrophorus squamosus	species
9516706	2420504	Gymnura lessae	species
5216232	2420504	Gymnura altavela	species
2417496	2417485	Nebrius ferrugineus	species
2417493	2417492	Pseudoginglymostoma brevicaudatum	species
2329675	2329630	Didemnum vanderhorsti	species
2329725	2329630	Didemnum candidum	species
2329715	2329630	Didemnum granulatum	species
2329765	2329630	Didemnum ligulum	species
4356253	2329630	Didemnum psammatodes	species
4356328	2329630	Didemnum duplicatum	species
2329727	2329630	Didemnum perlucidum	species
4356354	2329630	Didemnum halimedae	species
4356272	2329630	Didemnum calliginosum	species
4283895	2329630	Didemnum lutarium	species
4356321	2329630	Didemnum inauratum	species
2329660	2329630	Didemnum amethysteum	species
4356380	2329630	Didemnum conchyliatum	species
4356238	2329630	Didemnum cineraceum	species
2329838	2329814	Lissoclinum abdominale	species
2329834	2329814	Lissoclinum verrilli	species
2329852	2329814	Lissoclinum fragile	species
2329845	2329814	Lissoclinum perforatum	species
4356416	2329980	Polysyncraton louminae	species
2329661	2329980	Polysyncraton amethysteum	species
5723763	2269386	Diplosoma tritestis	species
5723771	2269386	Diplosoma glandulosum	species
5200415	2269386	Diplosoma spongiforme	species
5200414	2269386	Diplosoma listerianum	species
4356482	2329876	Trididemnum cyanophorum	species
4356423	2329876	Trididemnum hians	species
4356483	2329876	Trididemnum palmae	species
2329923	2329876	Trididemnum savignii	species
2329935	2329876	Trididemnum orbiculatum	species
2329904	2329876	Trididemnum solidum	species
4356509	2330071	Leptoclinides torosus	species
4356500	2330071	Leptoclinides latus	species
2420471	2420463	Urobatis jamaicensis	species
2420494	8412549	Urotrygon caudispinosus	species
2420485	8412549	Urotrygon cimar	species
2498670	2498655	Myxine glutinosa	species
2498688	2498655	Myxine robinsorum	species
2330172	2330146	Clavelina oblonga	species
2330196	2330146	Clavelina puertosecensis	species
2330192	2330146	Clavelina picta	species
2420875	2420872	Isistius brasiliensis	species
2331904	2331893	Metandrocarpa sterreri	species
2332423	2332420	Tibitin halimedae	species
5200772	2332068	Botryllus tuberatus	species
2331562	2331472	Molgula citrina	species
5723437	2332068	Botryllus tabori	species
2331573	2331472	Molgula occidentalis	species
4354088	2331472	Molgula fortuita	species
2331493	2331472	Molgula contorta	species
5200757	2332068	Botryllus schlosseri	species
2331498	2331472	Molgula manhattensis	species
5200765	2332068	Botryllus planus	species
2331942	2331924	Styela clava	species
2331981	2331924	Styela magalhaensis	species
4355085	2331924	Styela sigma	species
2331954	2331924	Styela plicata	species
2331936	2331924	Styela canopus	species
2332249	2332236	Symplegma viride	species
2332248	2332236	Symplegma rubra	species
2332243	2332236	Symplegma brakenhielmi	species
2332362	2332284	Cnemidocarpa irene	species
2332084	2332017	Botrylloides niger	species
4354941	2332017	Botrylloides violaceus	species
8706540	2332035	Polyandrocarpa arianae	species
9662650	2332035	Polyandrocarpa aurorae	species
2332062	2332035	Polyandrocarpa zorritensis	species
2332050	2332035	Polyandrocarpa anguinea	species
4354617	2332429	Stolonica sabulosa	species
4354623	2332429	Stolonica paucigonas	species
2331917	2331908	Eusynstyela tincta	species
8277466	2331908	Eusynstyela ordinata	species
6486712	2331908	Eusynstyela floridana	species
5723523	2332124	Polycarpa multiplicata	species
5200850	2332124	Polycarpa spongiabilis	species
5200805	2332124	Polycarpa tumida	species
5200846	2332124	Polycarpa arnoldi	species
5200779	2332124	Polycarpa insulsa	species
5200858	2332124	Polycarpa cartilaginea	species
2417804	9069902	Squatina guggenheim	species
2417800	9069902	Squatina dumeril	species
2417781	9069902	Squatina squatina	species
5232515	5232513	Doliolum nationalis	species
2331155	2331145	Aplidiopsis stellatus	species
2330901	2330825	Aplidium constellatum	species
2331029	2330825	Aplidium lobatum	species
2330911	2330825	Aplidium stellatum	species
2330862	2330825	Aplidium pellucidum	species
2330873	2330825	Aplidium bermudae	species
2330843	2330825	Aplidium antillense	species
4355609	2330825	Aplidium accarense	species
2331018	2330825	Aplidium pentatrema	species
2330922	2330825	Aplidium californicum	species
2330955	2330825	Aplidium exile	species
5200503	5200495	Polyclinum constellatum	species
5200658	10712449	Herdmania momus	species
5200659	10712449	Herdmania pallida	species
8765167	2331776	Pyura ocellata	species
4354386	2331776	Pyura vannamei	species
2331853	2331776	Pyura lignosa	species
4354437	2331776	Pyura torpida	species
2331820	2331776	Pyura vittata	species
4354361	2331776	Pyura munita	species
4354390	2331776	Pyura discrepans	species
2331800	2331776	Pyura gangelion	species
2331690	2331688	Bathypera goreaui	species
5200684	2331426	Microcosmus exasperatus	species
5723353	2331426	Microcosmus anchylodeirus	species
5200696	2331426	Microcosmus squamiger	species
5200687	2331426	Microcosmus helleri	species
4354561	2331866	Halocynthia microspinosa	species
2330733	2330718	Ecteinascidia conklini	species
2330725	2330718	Ecteinascidia turbinata	species
4356586	2330718	Ecteinascidia minuta	species
2330739	2330718	Ecteinascidia styeloides	species
5200484	2330695	Perophora viridis	species
5200488	2330695	Perophora multiclathrata	species
5215534	8169455	Torpedo torpedo	species
2419592	2419591	Neotrygon kuhlii	species
2419714	2419713	Pastinachus sephen	species
9363791	2419434	Bathytoshia centroura	species
9424579	4853261	Hypanus guttatus	species
9335213	4853261	Hypanus americanus	species
9245001	4853261	Hypanus sabinus	species
9580944	4853261	Hypanus marianae	species
9338792	8595024	Fontitrygon colarensis	species
2419529	2419449	Dasyatis thetidis	species
2419477	2419449	Dasyatis marmorata	species
2419497	2419449	Dasyatis hypostigma	species
2419543	2419449	Dasyatis pastinaca	species
2419506	2419449	Dasyatis hastata	species
2419457	2419449	Dasyatis brevis	species
2419426	2419425	Pteroplatytrygon violacea	species
5215940	2419609	Himantura schmardae	species
2498550	2498549	Pyrostremma spinosum	species
5232532	8341201	Pyrosoma atlanticum	species
2418259	2418258	Galeorhinus galeus	species
2418252	2418251	Furgaleus macki	species
2418310	9530947	Mustelus higmani	species
2418366	9530947	Mustelus norrisi	species
2418360	9530947	Mustelus sinusmexicanus	species
2418311	9530947	Mustelus palumbes	species
2330619	2330617	Rhopalaea abdominalis	species
2417744	8405394	Narcine bancroftii	species
2417770	8405394	Narcine brasiliensis	species
2417725	2417719	Diplobatis ommata	species
2420813	2420796	Alopias superciliosus	species
2420091	2420090	Rioraja agassizii	species
2420387	7826067	Bathyraja albomaculata	species
2420075	2420060	Psammobatis extenta	species
2419968	2419960	Sympterygia bonapartii	species
2419892	2419891	Atlantoraja castelnaui	species
2417522	2417521	Rhincodon typus	species
2420600	2420599	Notorynchus cepedianus	species
2420579	2420568	Hexanchus nakamurai	species
4355852	2330288	Eudistoma vannamei	species
2330379	2330288	Eudistoma carolinense	species
4355773	2330288	Eudistoma recifense	species
2330380	2330288	Eudistoma hepaticum	species
2330364	2330288	Eudistoma clarum	species
2330321	2330288	Eudistoma capsulatum	species
2330304	2330288	Eudistoma olivaceum	species
2330338	2330288	Eudistoma obscuratum	species
2330276	2330271	Cystodytes dellechiajei	species
2421053	2421025	Etmopterus schultzi	species
2421020	2421012	Centroscyllium fabricii	species
2418982	2418980	Zapteryx brevirostris	species
9451181	8497759	Pseudobatos lentiginosus	species
9273149	8497759	Pseudobatos percellens	species
9361135	8497759	Pseudobatos horkelii	species
