taxonID	parentNameUsageID	canonicalName	taxonRank
2639465	8291874	Verdigellas peltata	species
5423274	7073599	Feldmannia indica	species
5423249	7073599	Feldmannia irregularis	species
7907318	7073599	Feldmannia mitchelliae	species
7461466	7073599	Feldmannia duchassaingiana	species
3198289	3198284	Herponema tortugense	species
5423283	7073598	Hincksia onslowensis	species
3199106	3199102	Kuetzingiella elachistaeformis	species
3199660	10219533	Pseudolithoderma extensum	species
3196250	3196245	Nereia tropica	species
3196269	3196255	Sporochnus bolleanus	species
8188962	3197616	Cystoseira compressa	species
3196774	3196548	Sargassum novae-hollandiae	species
3196812	3196548	Sargassum natans	species
3196902	3196548	Sargassum cymosum	species
3196779	3196548	Sargassum polyceratium	species
3197095	3196548	Sargassum filipendula	species
3196890	3196548	Sargassum ramifolium	species
3197125	3196548	Sargassum vulgare	species
3196686	3196548	Sargassum piluliferum	species
3197233	3196548	Sargassum pteropleuron	species
3197224	3196548	Sargassum bermudense	species
3196733	3196548	Sargassum stenophyllum	species
3197176	3196548	Sargassum furcatum	species
3197230	3196548	Sargassum lendigerum	species
3196845	3196548	Sargassum palmeri	species
3196856	3196548	Sargassum platycarpum	species
3197018	3196548	Sargassum hystrix	species
3197245	3196548	Sargassum fluitans	species
3196592	3196548	Sargassum acinarium	species
3197314	3196548	Sargassum muticum	species
3197003	3196548	Sargassum desfontainesii	species
7567590	3196548	Sargassum buxifolium	species
5422694	3197378	Turbinaria tricostata	species
3197381	3197378	Turbinaria ornata	species
5422683	3197378	Turbinaria turbinata	species
3199475	3199447	Ectocarpus obtusocarpus	species
3199604	3199447	Ectocarpus heterocarpus	species
3199581	3199447	Ectocarpus variabilis	species
3199937	3199447	Ectocarpus rallsiae	species
3199453	3199447	Ectocarpus fructosus	species
3199477	3199447	Ectocarpus denudatus	species
3199507	3199447	Ectocarpus fenestroides	species
3199521	3199447	Ectocarpus siliculosus	species
5422456	3195825	Laminaria abyssalis	species
3199421	8427491	Bachelotia antillarum	species
5422872	3198116	Cutleria compressa	species
3198580	3198579	Polycerea zostericola	species
5423079	3199010	Stilophora tenella	species
3198551	3198544	Cladosiphon occidentalis	species
3198548	3198544	Cladosiphon zosterae	species
3199132	3199129	Eudesme virescens	species
3198365	3198363	Levringia brasiliensis	species
7730634	6539281	Neoralfsia expansa	species
3200697	3200606	Sphacelaria tribuloides	species
3200750	3200606	Sphacelaria novae-hollandiae	species
3200710	3200606	Sphacelaria rigidula	species
4377305	3200606	Sphacelaria brachygonia	species
3200706	3200606	Sphacelaria fusca	species
3196524	3196523	Ascophyllum nodosum	species
3200860	3236470	Asteronema breviarticulatum	species
4377177	4377175	Canistrocarpus cervicornis	species
4377176	4377175	Canistrocarpus crispatus	species
3200586	8082969	Stypopodium zonale	species
5423614	3200498	Dictyopteris polypodioides	species
5423638	3200498	Dictyopteris plagiogramma	species
5423637	3200498	Dictyopteris justii	species
5423644	3200498	Dictyopteris jolyana	species
5707492	3200498	Dictyopteris hoyti	species
5423626	3200498	Dictyopteris crassinervia	species
5423651	3200498	Dictyopteris delicatula	species
5423642	3200498	Dictyopteris jamaicensis	species
3200467	3200452	Spatoglossum schroederi	species
5423549	3200250	Dictyota friabilis	species
5423538	3200250	Dictyota mertensii	species
5423551	3200250	Dictyota bartayresiana	species
5423530	3200250	Dictyota hamifera	species
5423575	3200250	Dictyota pinnatifida	species
5423499	3200250	Dictyota humifusa	species
5423446	3200250	Dictyota ciliolata	species
5423476	3200250	Dictyota implexa	species
5423455	3200250	Dictyota adnata	species
5423508	3200250	Dictyota crenulata	species
5423520	3200250	Dictyota divaricata	species
5423547	3200250	Dictyota pulchella	species
5423519	3200250	Dictyota jamaicensis	species
5423550	3200250	Dictyota canaliculata	species
5423589	3200250	Dictyota caribaea	species
5423557	3200250	Dictyota menstrualis	species
5423495	3200250	Dictyota guineensis	species
5423480	3200250	Dictyota dichotoma	species
7777828	3200207	Zonaria tournefortii	species
3200163	3200149	Padina sanctae-crucis	species
3200172	3200149	Padina perindusiata	species
3200162	3200149	Padina haitiensis	species
3200195	3200149	Padina boergesenii	species
3200170	3200149	Padina profunda	species
3200186	3200149	Padina pavonica	species
3200154	3200149	Padina gymnospora	species
3200167	3200149	Padina antillarum	species
9529443	3200476	Lobophora guadeloupensis	species
9549588	3200476	Lobophora littlerorum	species
9329614	3200476	Lobophora payriae	species
9312649	3200476	Lobophora declerckii	species
10389998	3200476	Lobophora canariensis	species
3200482	3200476	Lobophora variegata	species
5824820	3198101	Asterocladon rhodochortonoides	species
3198487	3198483	Hydroclathrus clathratus	species
3197970	3197954	Colpomenia peregrina	species
3197958	3197954	Colpomenia sinuosa	species
3199042	3199036	Chnoospora minima	species
3197852	3197848	Rosenvingea sanctae-crucis	species
3197849	3197848	Rosenvingea intricata	species
3197854	3197848	Rosenvingea orientalis	species
3197920	3197913	Petalonia fascia	species
2667440	2667435	Predaea feldmannii	species
2667449	2667435	Predaea pusilla	species
2663368	2663366	Coelothrix irregularis	species
2663441	2663416	Champia parvula	species
2663437	2663416	Champia compressa	species
2663465	2663416	Champia feldmannii	species
2663462	2663416	Champia minuscula	species
2663457	2663416	Champia vieillardii	species
2663421	2663416	Champia salicornioides	species
2638773	2638764	Phaeophila dendroides	species
2643187	2642861	Caulerpa lanuginosa	species
2643171	2642861	Caulerpa kempfii	species
2642991	2642861	Caulerpa verticillata	species
2642947	2642861	Caulerpa webbiana	species
2643046	2642861	Caulerpa ashmeadii	species
2642971	2642861	Caulerpa paspaloides	species
2643131	2642861	Caulerpa cylindracea	species
9359402	2642861	Caulerpa serrulata	species
2643072	2642861	Caulerpa mexicana	species
2643000	2642861	Caulerpa brachypus	species
2642856	2642861	Caulerpa ambigua	species
2642967	2642861	Caulerpa pusilla	species
2642866	2642861	Caulerpa murrayi	species
2642943	2642861	Caulerpa fastigiata	species
2642922	2642861	Caulerpa sertularioides	species
2643123	2642861	Caulerpa macrophysa	species
2642884	2642861	Caulerpa cupressoides	species
2643011	2642861	Caulerpa prolifera	species
2643172	2642861	Caulerpa taxifolia	species
2643093	2642861	Caulerpa racemosa	species
2643120	2642861	Caulerpa chemnitzia	species
9045141	2642861	Caulerpa microphysa	species
7658841	2664923	Nemalion elminthoides	species
2644855	2644854	Ernodesmis verticillata	species
2644936	2644932	Siphonocladus tropicus	species
2644877	2644876	Boergesenia forbesii	species
2644838	8120158	Dictyosphaeria versluysii	species
2644845	8120158	Dictyosphaeria cavernosa	species
2644950	2644947	Chamaedoris peniculum	species
2663576	2663521	Lomentaria corallicola	species
7464087	2663484	Ceratodictyon tenue	species
2663495	2663484	Ceratodictyon variabile	species
2663508	2663484	Ceratodictyon intricatum	species
8617776	2663484	Ceratodictyon planicaule	species
2663517	2663484	Ceratodictyon scoparium	species
5271973	2642479	Blastophysa rhizopus	species
2665910	9520008	Chroodactylon ornatum	species
5275822	2653945	Stylonema cornu-cervi	species
5275816	2653945	Stylonema alsidii	species
2662952	2662910	Pterocladiella bartlettii	species
2662911	2662910	Pterocladiella caerulescens	species
6452457	2662910	Pterocladiella sanctarum	species
2662919	2662910	Pterocladiella capillacea	species
2665902	2665901	Bangiopsis dumontioides	species
2665905	2665901	Bangiopsis subsimplex	species
8383338	2644857	Valonia tenuis	species
5273065	2644857	Valonia macrophysa	species
5273075	2644857	Valonia ventricosa	species
5273062	2644857	Valonia caespitosa	species
9595436	2644857	Valonia aegagropila	species
5273060	2644857	Valonia utricularis	species
2666651	2666556	Callophyllis microdonta	species
7412125	2666772	Meredithia crenata	species
2666727	2666706	Kallymenia westii	species
2666730	2666706	Kallymenia perforata	species
4375803	2666706	Kallymenia limminghei	species
2644719	2644715	Batophora oerstedi	species
2644721	2644715	Batophora occidentalis	species
2644707	2644705	Dasycladus vermicularis	species
5273002	2644755	Neomeris mucosa	species
5273006	2644755	Neomeris annulata	species
2644726	2644724	Cymopolia barbata	species
2667910	2667793	Peyssonnelia boergesenii	species
2667840	2667793	Peyssonnelia simulans	species
2667805	2667793	Peyssonnelia inamoena	species
2667810	2667793	Peyssonnelia conchicola	species
10852817	2667793	Peyssonnelia heteromorpha	species
2667806	2667793	Peyssonnelia rubra	species
7711060	2640664	Scenedesmus quadricauda	species
8390219	2652440	Desmodesmus magnus	species
5839240	2644780	Acetabularia caliculus	species
5273018	2644780	Acetabularia schenckii	species
5273021	2644780	Acetabularia crenulata	species
5273029	2644780	Acetabularia acetabulum	species
4375498	2644814	Parvocaulis pusillus	species
2644817	2644814	Parvocaulis polyphysoides	species
5273040	2644811	Chalmasia antillana	species
2641972	7534274	Sorastrum americanum	species
4339882	4339881	Stauridium tetras	species
6452326	2642378	Tetraedron triangulare	species
8636365	2642378	Tetraedron minimum	species
2641920	2641883	Pediastrum duplex	species
8292586	6784782	Pseudopediastrum boryanum	species
2655081	2655070	Porolithon antillarum	species
5275807	2653837	Sahlingia subintegra	species
2653903	2653897	Erythrocladia pinnata	species
2668449	2668448	Rhodogorgon ramosissima	species
2653871	2653844	Erythrotrichia carnea	species
2653847	2653844	Erythrotrichia vexillaris	species
9192068	2668293	Hypnea yokoyana	species
2668380	2668293	Hypnea spinella	species
2668329	2668293	Hypnea valentiae	species
2668382	2668293	Hypnea cervicornis	species
11976659	2668293	Hypnea pannosa	species
2668336	2668293	Hypnea charoides	species
9802728	2668293	Hypnea musciformis	species
2668348	2668293	Hypnea cornuta	species
2668352	2668293	Hypnea divaricata	species
2668412	2668411	Hypneocolax stellaris	species
2662727	9460134	Gelidium crinale	species
2662831	9460134	Gelidium torulosum	species
2662753	9460134	Gelidium floridanum	species
2662829	9460134	Gelidium americanum	species
2662697	9460134	Gelidium microdonticum	species
